,Compounds,GEM_id,HMDB_id,Cell_Compartment,Synthetic_genes,Transporter_genes,Transporter_genes_in,Receptor_genes,Synonyms,Synthetic_genes_lv2,precursor_transport
209,NAD,MAM02552,HMDB0000902,"c,m,n,x,r,e","Gfus,Akr1b3,Akr1b8,Phgdh,Dpyd,Pycr2,Pycrl,Pycr1,Grhpr,Gsr,(Ndufb4,Ndufb4b) and Ndufa1 and Ndufa10 and Ndufa11 and Ndufa12 and Ndufa13 and Ndufa2 and Ndufa3 and Ndufa4 and Ndufa5 and Ndufa6 and Ndufa7 and Ndufa8 and Ndufa9 and Ndufab1 and Ndufb1 and Ndufb10 and Ndufb11 and Ndufb2 and Ndufb3 and Ndufb5 and Ndufb6 and Ndufb7 and Ndufb8 and Ndufb9 and Ndufc1 and Ndufc2 and Ndufs1 and Ndufs2 and Ndufs3 and Ndufs4 and Ndufs5 and Ndufs6 and Ndufs7 and Ndufs8 and Ndufv1 and Ndufv2 and Ndufv3 and mt-Nd1 and mt-Nd2 and mt-Nd3 and mt-Nd4 and mt-Nd4l and mt-Nd5 and mt-Nd6,Fads1,Fads2,Fads3,Hsd17b12,Ptgr1,Tecrl,Decr1,Decr2,Nqo1,Cyp21a1,H2-Ke6,Hsd17b2,Hsd17b6,Hsd17b1,Hsd17b11,Hsd17b7,Hsd3b1,Hsd3b2,Hsd3b3,Hsd3b4,Hsd3b6,Hsd3b8,Hsd3b9,Akr1c20,Akr1c6,Sc5d,Cyp27a1,Gpd1,Gpd1l,Cyp8b1,Nadsyn1,Nmnat1,Nmnat2,Nmnat3,Acp4,Acp5,Acp6,Acp7,Acpp,Pxylp1,Mthfr,Blvra,Blvrb,Coq6,Cyp2e1,Cyp4v3,Cyp24a1,Scd1,Scd2,Scd3,Ldha,Ldhal6b,Ldhb,Ldhc,Ldhd,Txnrd1,Aldh1b1,Aldh2,Aldh7a1,Fmo1,Adh4,Aldh3a2,Aldh3b1,Aldh3b2,Aldh3b3",,,"Trpc7,Trpm2,Cd38,Tnfrsf21","NAD,1-[(2R,3R,4S,5R)-5-({[({[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono}oxy)(hydroxy)phosphoryl]oxy}methyl)-3,4-dihydroxyoxolan-2-yl]-3-(C-hydroxycarbonimidoyl)-1lambda5-pyridin-1-ylium,1-[(2R,3R,4S,5R)-5-{[({[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono}oxy(hydroxy)phosphoryl)oxy]methyl}-3,4-dihydroxyoxolan-2-yl]-3-(C-hydroxycarbonimidoyl)-1lambda5-pyridin-1-ylium,Codehydrogenase I,Coenzyme I,Cozymase I,Diphosphopyridine nucleotide,DPN,Nadide,NICOTINAMIDE-adenine-dinucleotide,Adenine dinucleotide, dihydronicotinamide,Nicotinamide-adenine dinucleotide,Nucleotide, diphosphopyridine,Dihydronicotinamide adenine dinucleotide,NADH,Nicotinamide adenine dinucleotide,Dinucleotide, nicotinamide-adenine,Dinucleotide, dihydronicotinamide adenine,Adenine-nicotinamide dinucleotide,NAD+,Oxidized diphosphopyridine nucleotide,beta-Diphosphopyridine nucleotide,beta-NAD,beta-NAD+,beta-Nicotinamide adenine dinucleotide,beta-Nicotinamide adenine dinucleotide hydrate,β-Diphosphopyridine nucleotide,β-NAD,β-NAD+,β-Nicotinamide adenine dinucleotide,β-Nicotinamide adenine dinucleotide hydrate",,
56,Pyroglutamic acid,MAM01127,HMDB0000267,"c,e,n","Ggact,Ggct,Trhde",,,"Sort1,Epcam,Sirpb1a,F3,Sirpa,Cd47,Msln,Igll1","Pyroglutamic acid,(2S)-5-oxopyrrolidine-2-carboxylic acid,pyroglutamic acid,(-)-2-Pyrrolidone-5-carboxylic acid,(S)-(-)-2-Pyrrolidone-5-carboxylic acid,(S)-Pyroglutamic acid,5-Pyrrolidone-2-carboxylic acid,L-5-Pyrrolidone-2-carboxylic acid,L-Pyroglutamic acid,Pidolic acid,Pyroglutamate,5-oxo-L-Proline,(-)-2-Pyrrolidone-5-carboxylate,(S)-(-)-2-Pyrrolidone-5-carboxylate,(S)-Pyroglutamate,5-Pyrrolidone-2-carboxylate,L-5-Pyrrolidone-2-carboxylate,L-Pyroglutamate,Pidolate,(-)-Pyroglutamate,(-)-Pyroglutamic acid,(5S)-2-Oxopyrrolidine-5-carboxylate,(5S)-2-Oxopyrrolidine-5-carboxylic acid,(S)-(-)-g-Butyrolactam-g-carboxylate,(S)-(-)-g-Butyrolactam-g-carboxylic acid,(S)-(-)-gamma-Butyrolactam-gamma-carboxylate,(S)-(-)-gamma-Butyrolactam-gamma-carboxylic acid,(S)-2-Pyrrolidone-5-carboxylate,(S)-2-Pyrrolidone-5-carboxylic acid,(S)-5-oxo-2-Pyrrolidinecarboxylate,(S)-5-oxo-2-Pyrrolidinecarboxylic acid,2-L-Pyrrolidone-5-carboxylate,2-L-Pyrrolidone-5-carboxylic acid,2-Oxopyrrolidine-5(S)-carboxylate,2-Oxopyrrolidine-5(S)-carboxylic acid,2-Pyrrolidinone-5-carboxylate,2-Pyrrolidinone-5-carboxylic acid,5-Carboxy-2-pyrrolidinone,5-L-Oxoproline,5-Oxoproline,5-Pyrrolidinone-2-carboxylate,5-Pyrrolidinone-2-carboxylic acid,Ajidew a 100,Glutimate,Glutimic acid,Glutiminate,Glutiminic acid,L-2-Pyrrolidone-5-carboxylate,L-2-Pyrrolidone-5-carboxylic acid,L-5-Carboxy-2-pyrrolidinone,L-5-oxo-2-Pyrrolidinecarboxylate,L-5-oxo-2-Pyrrolidinecarboxylic acid,L-5-Oxoproline,L-Glutamic acid g-lactam,L-Glutimate,L-Glutimic acid,L-Glutiminate,L-Glutiminic acid,L-Pyrrolidinonecarboxylate,L-Pyrrolidinonecarboxylic acid,L-Pyrrolidonecarboxylate,L-Pyrrolidonecarboxylic acid,Oxoproline,Oxopyrrolidinecarboxylate,Oxopyrrolidinecarboxylic acid,Pidolidone,Pyrrolidinonecarboxylate,Pyrrolidinonecarboxylic acid,Pyrrolidone-5-carboxylate,Pyrrolidone-5-carboxylic acid,Pyrrolidonecarboxylic acid,5-Ketoproline,Pidolate, magnesium,5-Oxopyrrolidine-2-carboxylic acid,Magnesium pidolate,2-Pyrrolidone-5-carboxylic acid,5-Oxoprolinate,PCA",,
197,Leukotriene D4,MAM02418,HMDB0003080,"c,r,e","Ggt1,Ggt5,Ggt6,Ggt7",,,"Cysltr1,Cysltr2,Oxgr1","Leukotriene D4,(5S,6R,7E,9E,11Z,14Z)-6-{[(2R)-2-amino-2-[(carboxymethyl)carbamoyl]ethyl]sulfanyl}-5-hydroxyicosa-7,9,11,14-tetraenoic acid,leukotriene D4,(R-(R*,s*-(e,e,Z,Z)))-N-(S-(1-(4-carboxy-1-hydroxybutyl)-2,4,6,9-pentadecatetraenyl)-L-cysteinyl)glycine,5S-Hydroxy-6R-(S-cysteinylglycinyl)-7E,9E,11E,14Z-eicosatetraenoic acid,LTD4,5S-Hydroxy-6R-(S-cysteinylglycinyl)-7E,9E,11E,14Z-eicosatetraenoate,Leukotriene D,Leukotriene D-4,Leukotrienes D,Leukotriene D 4",Ltc4s,
259,Glycerol 3-phosphate,MAM02914,HMDB0000126,"c,m,x,e","Gk,Gk2,Gk5,Gpd1,Gpd1l,Gpcpd1,Gde1",,,M6pr,"Glycerol 3-phosphate,[(2R)-2,3-dihydroxypropoxy]phosphonic acid,3-phosphoglycerol,(R)-Glycerol 1-phosphate,D-(Glycerol 1-phosphate),D-Glycerol 1-phosphate,Glycerol-3-phosphate,Glycerophosphoric acid,L-(Glycerol 3-phosphate),Phosphoric acid mono-((R)-2,3-dihydroxy-propyl) ester,Phosphorsaeure-mono-((R)-2,3-dihydroxy-propylester),sn-GLYCEROL-3-phosphATE,sn-Gro-1-p,(R)-Glycerol 1-phosphoric acid,D-(Glycerol 1-phosphoric acid),D-Glycerol 1-phosphoric acid,Glycerol-3-phosphoric acid,Glycerophosphate,L-(Glycerol 3-phosphoric acid),Phosphate mono-((R)-2,3-dihydroxy-propyl) ester,sn-GLYCEROL-3-phosphoric acid,Glycerol 3-phosphoric acid,1-(Dihydrogen phosphate) glycerol,1-Glycerophosphate,1-Glycerophosphorate,1-Glycerophosphoric acid,3-Glycerophosphate,a-Glycerophosphate,a-Glycerophosphorate,a-Glycerophosphoric acid,a-Phosphoglycerol,alpha-Glycerophosphate,alpha-Glycerophosphorate,alpha-Glycerophosphoric acid,alpha-Phosphoglycerol,Dihydrogen a-glycerophosphate,DL-a-Glycerol phosphate,DL-a-Glycerophosphate,DL-a-Glycerophosphorate,DL-a-Glycerophosphoric acid,DL-a-Glyceryl phosphate,DL-alpha-Glycerol phosphate,DL-alpha-Glycerophosphate,DL-alpha-Glycerophosphorate,DL-alpha-Glycerophosphoric acid,DL-alpha-Glyceryl phosphate,DL-Glycerol 1-phosphate,DL-Glycerol 3-phosphate,Glycerol 1-phosphate,Glycerol a-phosphate,Glycerol monophosphate,Glycerophosphorate,Glycerophosphoric acid I,Glyceryl phosphate,sn-Glycerol 3-phosphate,1-Phosphoglycerol,alpha-Glycerophosphoric acid, (DL)-isomer,alpha-Glycerophosphoric acid, (R)-isomer,alpha-Glycerophosphoric acid, (S)-isomer,alpha-Glycerophosphoric acid, 1,2,3-propanetriol-1-(18)O,3-(dihydrogen phosphate)-labeled,alpha-Glycerophosphoric acid, 1,2,3-propanetriol-2-(18)O,3-(dihydrogen phosphate)-labeled,alpha-Glycerophosphoric acid, fe salt,alpha-Glycerophosphoric acid, fe(+3) salt (3:2),alpha-Glycerophosphoric acid, calcium salt,alpha-Glycerophosphoric acid, disodium salt,alpha-Glycerophosphoric acid, disodium salt (+-)-isomer,alpha-Glycerophosphoric acid, disodium salt hexahydrate(+-)-isomer,alpha-Glycerophosphoric acid, monocalcium salt,alpha-Glycerophosphoric acid, monocalcium salt (S)-isomer,alpha-Glycerophosphoric acid, monomagnesium salt,alpha-Glycerophosphoric acid, sodium salt,Disodium glycerophosphate,Sodium glycerophosphate",,
159,"L-Glutamine,D-Glutamine",MAM01975,"HMDB0000641,HMDB0003423","c,l,m,e","Glul,Alb,Ctsa,Ctsb,Ctsc,Ctsd,Ctse,Ctsf,Ctsg,Ctsh,Ctsk,Ctsl,Ctso,Ctss,Ctsw,Ctsz,Lgmn,Tpp1,Hacd1,Hacd2","(Slc3a2 and Slc7a8),Slc36a1,Slc43a1,Slc43a2,Slc7a1,Slc7a2,Slc7a3,Slc7a5,Slc7a7","Slc7a5,Slc3a2,Slc7a10,Slc7a6,Slc1a5,Slc1a4,Slc3a1 and Slc7a6 and Slc7a9",,,,
213,N-Arachidonoylglycine,MAM02558,HMDB0005096,m,Glyat,,,"Gpr18,Lpar5,Drd4,Bdkrb1,Grm6,Oprd1,NA,Tas2r114,Tas2r130,NA,S1pr4,Ccr7,Tas2r137,Tas2r108,NA,Mchr1,Galr3,Tas2r118,Sstr4,Nmur2,Hrh4,Mtnr1b,Aplnr,Anxa1,Oprk1,Sstr1,Gpr17,Ackr3,Adra2a,NA,App,Htr5a,Cxcr5,Ccr2,Ccr5,Sstr5,Cxcr1,Ccr1,Gper1,Oxgr1,Galr1,C3ar1,Fpr1,Mtnr1a,Cxcr6,S1pr1,Nmur1,P2ry12,NA,P2ry14,Adora1,Htr1a,Cxcr2,Chrm2,P2ry13,Htr1f,Ccr8,Tas2r135,S1pr5,Rxfp3,Galr2,Npbwr1,Ccr10,Ccr9,Npy2r,Ccr4,Ptgdr2,Tas2r131,Oprl1,Npy5r,Ccr6,Fpr2,NA,Hrh3,Grm8,C5ar1,Ptger3,Sstr2,Grm7,S1pr3,Lpar1,Npy1r,Drd2,Sucnr1,Grm3,Rxfp4,Cnr1,NA,Htr1b,Lpar3,Agtr2,Cxcr3,Grm4,Npy4r,Cnr2,P2ry4,NA,Tas2r119,Drd3,Hcar2,NA,Tas2r136,Tas2r121,Gpr55,Grm2,Lpar2,Adra2c,Tas2r126,Tas2r144,Cxcr4,Oprm1,Tas2r139,Chrm4,Casr,NA,NA,Tas2r120,NA,Ccr3,NA,Tas2r140,NA,Tas2r138,S1pr2","N-Arachidonoylglycine,2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenamido]acetic acid,nagly,N-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-glycine,N-Arachidonoyl glycine,NAGly,N-Arachidonyl-L-glycine,N-Arachidonylglycine,EMA-1 20:4,NAGly amino acid,N-Arachidonoyl glycinate,N-Arachidonoylglycinate,N-[(5Z,8Z,11Z,14Z)-1-oxo-5,8,11,14-Eicosatetraen-1-yl]glycine",,
166,Guanosine monophosphate,MAM02016,HMDB0001397,"c,g,l,m,n,e","Gmps,Pde10a,Pde11a,Pde1a,Pde1b,Pde1c,Pde2a,Pde3a,Pde3b,Pde4a,Pde4b,Pde4c,Pde4d,Pde5a,Pde6a,Pde6b,Pde6c,Pde6g,Pde6h,Pde7a,Pde7b,Pde8a,Pde8b,Pde9a,Itpa,Hprt,(Rad1 and Rad9a),Trex1,Trex2,Nudt2",,,"Pde6a,Pde6g,Enpp3,Enpp1,Pde6b,Pde10a","Guanosine monophosphate,{[(2R,3S,4R,5R)-5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}phosphonic acid,guanylate,5'-GMP,GMP,Guanosine 5'-phosphate,Guanosine-5'-monophosphate,Guanylic acid,pG,Guanosine 5'-monophosphate,Guanosine 5'-phosphoric acid,Guanosine-5'-monophosphoric acid,Guanylate,Guanosine 5'-monophosphoric acid,Guanosine monophosphoric acid,e 626,Guanidine monophosphate,Guanosine 5'-phosphorate,Guanosine-5'-phosphate,Guanosine-phosphate,5' Guanylic acid,Acid, 5'-guanylic,Acid, guanylic,Guanosine 5' monophosphate,5'-monoPhosphate, guanosine,monoPhosphate, guanosine,5'-Guanylic acid",,
158,L-Glutamic acid,MAM01974,HMDB0000148,"c,l,m,r,e","Gmps,Ppat,Pfas,Cad,Ctps,Ctps2,Aldh4a1,Got2,Gls,Gls2,Asns,Tat,Got1,Ggh,Aass,Sccpdh,Aadat,Kyat1,Kyat3,Bcat1,Bcat2,Oplah,Ggt1,Ggt5,Ggt6,Ggt7,Gfpt1,Gfpt2,Alb,Ctsa,Ctsb,Ctsc,Ctsd,Ctse,Ctsf,Ctsg,Ctsh,Ctsk,Ctsl,Ctso,Ctss,Ctsw,Ctsz,Lgmn,Tpp1,Hacd1,Hacd2,Nadsyn1","Slc17a6,Slc17a7,Slc17a8,Slc1a1,Slc1a2,Slc1a3,Slc1a6,Slc1a7","Slc3a2 and Slc7a11,Slc22a7","Grm3,Grm5,Grm6,Grm7,Grm8,Gria3,Gria1,Gria2,Gria4,Grik2,Grik5,Grik3,Grm1,Grm2,Grm4,P2ry10,Drd4,Bdkrb1,Prokr2,NA,Gnrhr,Kiss1r,Grin3b,Oprd1,NA,Tas2r114,Tas2r130,NA,Ghsr,S1pr4,Ffar2,Ffar1,Ccr7,Tas2r137,Tas2r108,NA,F2rl3,Mchr1,Galr3,Tas2r118,Sstr4,Nmur2,Chrm3,Hrh4,Mtnr1b,Aplnr,Anxa1,Nmbr,Htr2b,Grin2d,Enpep,Oprk1,Sstr1,Gpr65,Gpr17,Ackr3,Agtr1a,Htr2c,Npffr1,Adra2a,NA,Cysltr2,Grid2,App,Htr5a,Cxcr5,Ccr2,Ccr5,Ptger1,Grin2c,Sstr5,Cckar,Cxcr1,Ccr1,F2rl2,F2rl1,Gper1,Oxgr1,Avpr1a,Galr1,Ptafr,C3ar1,Fpr1,Mtnr1a,Tacr3,Tacr1,Ntsr2,Prokr1,Cxcr6,P2ry1,S1pr1,Nmur1,Chrm1,Adra1b,P2ry12,Ltb4r1,NA,Npffr2,P2ry14,Adora1,Gprc6a,P2ry6,Trhr,P2ry2,Xcr1,Ednra,Htr1a,Cxcr2,Gpr4,Chrm2,P2ry13,F2r,Htr1f,Uts2r,Oxtr,Ccr8,Tas2r135,Lpar5,Ffar3,S1pr5,Rxfp3,Gpr132,Galr2,Grid1,Npbwr1,Tas1r1,Ccr10,Ccr9,Grin2a,Npy2r,Ccr4,Ptgdr2,Tas2r131,Cckbr,Oprl1,Npy5r,Ccr6,Fpr2,NA,Hrh3,Gpr18,Lpar6,Tas1r3,C5ar1,Ptger3,Sstr2,S1pr3,Lpar1,Pglyrp4,Npsr1,Npy1r,Drd2,Grin3a,Sucnr1,Rxfp4,Cnr1,NA,Htr1b,Ntsr1,Lpar3,Ptgfr,Hcrtr2,Grin1,Agtr2,Cysltr1,Tacr2,Cxcr3,Hcrtr1,Npy4r,Cnr2,P2ry4,Ednrb,Unc13b,NA,Htr2a,Adra1a,Adra1d,Grpr,Tas2r119,Chrm5,Drd3,Hcar2,NA,Tas2r136,Tas2r121,Gpr55,Qrfpr,Hrh1,Grik1,Gcgr,Lpar2,Adra2c,Tas2r126,Tas2r144,Cxcr4,Tbxa2r,Oprm1,Pvr,Grik4,Tas2r139,Chrm4,Casr,NA,Igll1,NA,Ltb4r2,Gpr68,Tas2r120,NA,Ccr3,NA,Tas2r140,NA,Tas2r138,S1pr2,NA","L-Glutamic acid,(2S)-2-aminopentanedioic acid,L-glutamic acid,(S)-2-Aminopentanedioic acid,(S)-Glutamic acid,Acide glutamique,Acido glutamico,Acidum glutamicum,E,Glu,Glutamate,GLUTAMIC ACID,L-Glu,L-Glutaminic acid,L-Glutaminsaeure,(S)-2-Aminopentanedioate,(S)-Glutamate,L-Glutaminate,L-Glutamate,(2S)-2-Aminopentanedioate,(2S)-2-Aminopentanedioic acid,(S)-(+)-Glutamate,(S)-(+)-Glutamic acid,1-Amino-propane-1,3-dicarboxylate,1-Amino-propane-1,3-dicarboxylic acid,1-Aminopropane-1,3-dicarboxylate,1-Aminopropane-1,3-dicarboxylic acid,2-Aminoglutarate,2-Aminoglutaric acid,2-Aminopentanedioate,2-Aminopentanedioic acid,a-Aminoglutarate,a-Aminoglutaric acid,a-Glutamate,a-Glutamic acid,Aciglut,alpha-Aminoglutarate,alpha-Aminoglutaric acid,alpha-Glutamate,alpha-Glutamic acid,Aminoglutarate,Aminoglutaric acid,Glt,Glusate,Glut,Glutacid,Glutamicol,Glutamidex,Glutaminate,Glutaminic acid,Glutaminol,Glutaton,L-(+)-Glutamate,L-(+)-Glutamic acid,L-a-Aminoglutarate,L-a-Aminoglutaric acid,L-alpha-Aminoglutarate,L-alpha-Aminoglutaric acid,D Glutamate,Glutamate, potassium,Glutamic acid, (D)-isomer,L Glutamic acid,D-Glutamate,L Glutamate,Aluminum L glutamate,Aluminum L-glutamate,L-Glutamate, aluminum,Potassium glutamate,2-Acetamido-2-deoxy-D-glucose,D-GlcNAc,N-Acetyl-D-glucosamine,N-Acetylchitosamine,N Acetyl D glucosamine,2 Acetamido 2 deoxy D glucose,2 Acetamido 2 deoxyglucose,2-Acetamido-2-deoxyglucose,Acetylglucosamine,3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oylglycine,N-[(3alpha,5beta,7alpha,12alpha)-3,7,12-Trihydroxy-24-oxocholan-24-yl]glycine,N-Choloylglycine,3a,7a,12a-Trihydroxy-5b-cholan-24-oylglycine,3Α,7α,12α-trihydroxy-5β-cholan-24-oylglycine,N-[(3a,5b,7a,12a)-3,7,12-Trihydroxy-24-oxocholan-24-yl]glycine,N-[(3Α,5β,7α,12α)-3,7,12-trihydroxy-24-oxocholan-24-yl]glycine,Glycocholate,Glycine cholate,Glycocholic acid, sodium salt,Cholylglycine,Glycocholate sodium,3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanic acid-24-glycine,3alpha,7alpha,12alpha-Trihydroxy-N-(carboxymethyl)-5beta-cholan-24-amide,3Α,7α,12α-trihydroxy-5β-cholanic acid-24-glycine,3Α,7α,12α-trihydroxy-N-(carboxymethyl)-5β-cholan-24-amide,Glycoreductodehydrocholic acid,Glycylcholate,Glycylcholic acid,N-(Carboxymethyl)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholan-24-amide,N-(Carboxymethyl)-3α,7α,12α-trihydroxy-5β-cholan-24-amide,N-Choloyl-glycine,3-Hydroxy-1,3,5(10)-estratrien-17-one,Follicular hormone,Folliculin,Oestrone,(+)-Estrone,1,3,5(10)-Estratrien-3-ol-17-one,3-Hydroxy-17-keto-estra-1,3,5-triene,3-Hydroxyestra-1,3,5(10)-trien-17-one,3-Hydroxyestra-1,3,5(10)-triene-17-one,3-Hydroxyoestra-1,3,5(10)-trien-17-one,D1,3,5(10)-Estratrien-3-ol-17-one,Estrone, (+-)-isomer,Hyrex brand OF estrone,Estrone, (9 beta)-isomer,Estrovarin,Kestrone,Wehgen,Estrone, (8 alpha)-isomer,Hauck brand OF estrone,Unigen,Vortech brand OF estrone,alpha,beta-Hydroxypropionic acid,D-GroA,R-Glyceric acid,Glycerate,(R)-Glycerate,a,b-Hydroxypropionate,a,b-Hydroxypropionic acid,alpha,beta-Hydroxypropionate,Α,β-hydroxypropionate,Α,β-hydroxypropionic acid,R-Glycerate,(R)-Glyceric acid,D-Glycerate,D-Glyceric acid,(2R)-2,3-Dihydroxypropanoic acid,(R)-2,3-Dihydroxypropanoic acid,D-2,3-Dihydroxypropanoic acid,1-Amino-2-hydroxyethane,2-Amino-1-ethanol,2-Amino-ethanol,2-Aminoethan-1-ol,2-Aminoethyl alcohol,2-Hydroxyethylamine,Aethanolamin,Aminoethanol,beta-Aminoethanol,beta-Aminoethyl alcohol,beta-Ethanolamine,beta-Hydroxyethylamine,Colamine,ETA,Glycinol,Hea,MEA,MONOETHANOLAMINE,b-Aminoethanol,Β-aminoethanol,b-Aminoethyl alcohol,Β-aminoethyl alcohol,b-Ethanolamine,Β-ethanolamine,b-Hydroxyethylamine,Β-hydroxyethylamine,2-Aminoethanol,2-Ethanolamine,2-Hydroxyethanamine,Envision conditioner PDD 9020,Ethylolamine,H-Glycinol,Monoaethanolamin,Olamine,2 Aminoethanol,(3R,4S,5R)-5-[(1R)-1-Carboxy-2,2-difluoro-1-(phosphonooxy)ethoxy]-4-hydroxy-3-(phosphonooxy)cyclohex-1-ene-1-carboxylate,(1S)-2-[(3-O-b-D-Glucopyranosyl-b-D-galactopyranosyl)oxy]-1-{[(9E)-octadec-9-enoyloxy]methyl}ethyl (10E)-nonadec-10-enoate,(1S)-2-[(3-O-b-D-Glucopyranosyl-b-D-galactopyranosyl)oxy]-1-{[(9E)-octadec-9-enoyloxy]methyl}ethyl (10E)-nonadec-10-enoic acid,(1S)-2-[(3-O-beta-D-Glucopyranosyl-beta-D-galactopyranosyl)oxy]-1-{[(9E)-octadec-9-enoyloxy]methyl}ethyl (10E)-nonadec-10-enoic acid,(1S)-2-[(3-O-Β-D-glucopyranosyl-β-D-galactopyranosyl)oxy]-1-{[(9E)-octadec-9-enoyloxy]methyl}ethyl (10E)-nonadec-10-enoate,(1S)-2-[(3-O-Β-D-glucopyranosyl-β-D-galactopyranosyl)oxy]-1-{[(9E)-octadec-9-enoyloxy]methyl}ethyl (10E)-nonadec-10-enoic acid",,
254,Sarcosine,MAM02880,HMDB0000271,"c,m,x,e","Gnmt,Dmgdh,Sardh",,,Fcgrt,"Sarcosine,2-(methylamino)acetic acid,sarcosine,(Methylamino)acetic acid,(Methylamino)ethanoic acid,L-Sarcosine,MeGly,Methylaminoacetic acid,N-Methylaminoacetic acid,N-Methylglycine,Sar,Sarcosinic acid,(Methylamino)acetate,(Methylamino)ethanoate,Methylaminoacetate,N-Methylaminoacetate,Sarcosinate,(Methylamino)-acetate,(Methylamino)-acetic acid,Methylglycine,N-Methyl-glycine,Sarcosin,Sodium sarcosinate,Magnesium sarcosylate,Sarcosinate, sodium,Sarcosine hydrochloride,Sarcosylate, magnesium,N Methylglycine,Sarcosine monosodium salt",,
168,Oxidized glutathione,MAM02027,HMDB0003337,"c,m,r,e","Gpx1,Gpx2,Gpx3,Gpx4,Gpx5,Gpx6,Gpx7,Gpx8,Prdx1,Prdx2,Prdx3,Prdx5,Prdx6,Alox12,P4hb,Pdia3,Pdia4,Pdia5,Pdia6,Tmx3",,,"Abcb7,Abcb6,Ide,Abcc1,Abcc4,Ar","Oxidized glutathione,(2S)-2-amino-4-{[(1R)-2-{[(2R)-2-[(4S)-4-amino-4-carboxybutanamido]-2-[(carboxymethyl)carbamoyl]ethyl]disulfanyl}-1-[(carboxymethyl)carbamoyl]ethyl]carbamoyl}butanoic acid,glutathione disulfide,Glutathione disulphide,GSSG,Oxidised glutathione,OXIDIZED glutathione disulfide,Oxiglutatione,Glutathione,Glutathione disulfide,OXIDIZED glutathione disulphide,Disulfide, glutathione,Glutathione disulfide, ion(1-),Glutathione, oxidized,Glutathione-S-S-glutathione,Glutathione-SSG,Oxidized L-glutathione,Selenoglutathione",,
46,5-HETE,MAM01040,HMDB0011134,"c,m,r,n,x,e","Gpx1,Gpx2,Gpx3,Gpx4,Gpx5,Gpx6,Gpx7,Gpx8,Prdx6",,,NA,"5-HETE,(5S,6E,8Z,11Z,14Z)-5-hydroxyicosa-6,8,11,14-tetraenoic acid,5-hydroxyeicosatetraenoic acid,5-Hydroxyeicosatetraenoate,(6E,8Z,11Z,14Z)-(5S)-5-Hydroxyicosa-6,8,11,14-tetraenoic acid,5-Hydroxyeicosatetraenoic acid,(6E,8Z,11Z,14Z)-(5S)-5-Hydroxyicosa-6,8,11,14-tetraenoate,(5S,6E,8Z,11Z,14Z)-5-Hydroxyeicosa-6,8,11,14-tetraenoic acid,(S)-(e,Z,Z,Z)-5-Hydroxyeicosa-6,8,11,14-tetraenoic acid,5(S)-Hydroxy-6(e),8(Z),11(Z),14(Z)-eicosatetraenoic acid,5(S)-Hydroxyeicosatetraenoic acid,5S-HETE,(5S,6E,8Z,11Z,14Z)-5-Hydroxyeicosa-6,8,11,14-tetraenoate,(S)-(e,Z,Z,Z)-5-Hydroxyeicosa-6,8,11,14-tetraenoate,5(S)-Hydroxy-6(e),8(Z),11(Z),14(Z)-eicosatetraenoate,5(S)-Hydroxyeicosatetraenoate,5(S)-HETE,5(S)-Hydroxy-6-trans-8,11,14-cis-eicosatetraenoate,5(S)-Hydroxy-6-trans-8,11,14-cis-eicosatetraenoic acid,5-Hydroxy-6,8,11,14-eicosatetraenoate,5-Hydroxy-6,8,11,14-eicosatetraenoic acid,5-L-Hydroxy-6,8,11,14-eicosatetraenoate,5-L-Hydroxy-6,8,11,14-eicosatetraenoic acid,5S-Hydroxy-6,8,11,14-eicosatetraenoate,5S-Hydroxy-6,8,11,14-eicosatetraenoic acid,5-Hydroxy-6,8,11,14-eicosatetraenoic acid, (e,e,Z,Z)-isomer,5-Hydroxy-6,8,11,14-eicosatetraenoic acid, (e,Z,Z,Z)-(+-)-isomer,5-Hydroxy-6,8,11,14-eicosatetraenoic acid, (S)-(e,Z,Z,Z)-isomer,5-Hydroxy-6,8,11,14-eicosatetraenoic acid, (e,Z,Z,Z)-isomer,5-Hydroxy-6,8,11,14-eicosatetraenoic acid, R-(e,Z,Z,Z)-isomer,(5S,6E,8Z,11Z,14Z)-5-Hydroxy-6,8,11,14-eicosatetraenoic acid,5S-Hydroxy-6,8,11,14-(e,Z,Z,Z)-eicosatetraenoic acid,FA(20:4(5-OH,6E,8Z,11Z,14Z)),FA(20:4(5S-OH,6E,8Z,11Z,14Z))",,
