"","Compounds","GEM_id","HMDB_id","Cell_Compartment","Synthetic_genes","Transporter_genes","Transporter_genes_in","Receptor_genes","Synonyms","Synthetic_genes_lv2","precursor_transport"
"144","Histamine","MAM02124","HMDB0000870","c,e","HDC","SLC22A2,SLC22A3,SLC22A1,SLC18A1,SLC18A2","","HRH4,HRH3,HRH1,HTR7,TAAR1,HRH2,DRD4,BDKRB1,PROKR2,MLNR,GNRHR,KISS1R,OPRD1,GHSR,MC3R,PTGER2,MCHR1,GALR3,SSTR4,NMUR2,APLNR,NMBR,HTR2B,ICAM1,OPRK1,SSTR1,GPR65,ACKR3,AGTR1,HTR2C,NPFFR1,ADRA2A,MCHR2,HTR5A,HTR6,PTGIR,CCR2,CCR5,PTGER1,SSTR5,VCAM1,CCKAR,CCR1,TLR3,AVPR1A,GALR1,MC4R,PTGER4,PTGDR,NTSR2,PROKR1,CXCR6,ADORA2B,ADRB2,NMUR1,DRD5,ADRA1B,LTB4R,HTR1E,NPFFR2,ADORA1,TLR10,OLR1,TRHR,EDNRA,HTR1A,MC5R,HTR1F,UTS2R,TRPM8,OXTR,RXFP3,GALR2,NPBWR1,CD86,CCR9,NPY2R,CCR4,MC2R,F3,CCKBR,ADORA2A,OPRL1,AVPR2,NPY5R,ADRB3,FBLN5,PTGER3,SSTR2,LPAR1,NPSR1,HTR4,NPY1R,DRD2,TLR1,RXFP4,ADRB1,CNR1,NPBWR2,HTR1B,NTSR1,LPAR3,PTGFR,HCRTR2,AGTR2,HCRTR1,TLR4,NPY4R,CNR2,EDNRB,HTR2A,ADRA1A,ADRA1D,GRPR,DRD3,QRFPR,ITGA4,TRPV1,LPAR2,ADRA2C,CXCR4,FGFR1,TBXA2R,OPRM1,LTB4R2,CCR3,MC1R,CD40,PTPRC","Histamine,2-(1H-imidazol-4-yl)ethan-1-amine,histamine,1H-Imidazole-4-ethanamine,2-(4-Imidazolyl)ethylamine,2-(1H-Imidazol-4-yl)ethanamine,2-(1H-Imidazol-4-yl)ethylamine,2-(1H-Imidazol-5-yl)ethanamine,2-(1H-Imidazol-5-yl)ethylamine,2-(4-Imidazolyl)ethanamine,2-Imidazol-4-yl-ethylamine,2-Imidazol-4-ylethylamine,4-(2-Aminoethyl)-1H-imidazole,4-(2-Aminoethyl)imidazole,4-Imidazoleethylamine,5-Imidazoleethylamine,b-Imidazolyl-4-ethylamine,beta-Aminoethylglyoxaline,beta-Aminoethylimidazole,beta-Aminothethylglyoxaline,beta-Imidazolyl-4-ethylamine,Eramin,Ergamine,Ergotidine,HSM,2-(3H-Imidazol-4-yl)ethylamine,Imidazole-4-ethylamine,Β-imidazolyl-4-ethylamine","",""
"145","N-Acetyl-D-glucosamine","MAM02527","HMDB0000215","c,l,r,e","HEXB,HEXDC,HEXA,MANSC1,CHI3L1,CHIT1,CHIA,MANBA,ENGASE,NAGLU,GUSB","","","M6PR,CD74,CD4,RTN4R,ICAM3,IL4R,NGFR,FAP,PILRA,TGFBR3,MADCAM1,IL2RB,PROCR,LBP,TLR8,FCGRT,ICAM5,EFNB3,VTN,CD38,IL10RA,CLEC4A,HLA-DOA,HRG,IL1RL1,SELL,ACVR2A,FLT3,IL13RA2,EFNB2,LRRC4,NECTIN2,ACE2,CD180,SORT1,PLXNC1,IL1RN,GABBR2,ENPP2,CHRNA1,ITGAV,LRP6,PDGFRB,NEO1,FLT4,ITGA2B,GRIK2,GRIK5,LIFR,SELP,KDR,NECTIN1,GPC1,FCER2,CD80,GRIA2,ICAM1,SCARB2,NPR3,ENPEP,NRP1,NRXN2,LAMP3,ADAM22,LGR5,ITGB7,ERBB3,IGF1R,ITGAX,CDH2,ERBB2,IFNAR1,IL22RA1,FCGR2A,GFRA3,EGFR,NLGN4X,TNFRSF10B,NOTCH1,LRRC4C,SIRPB1,EPHA4,GRIA4,GRM1,CD8A,CXADR,CSF1R,KIT,BTN3A1,CD1A,CD1B,CD1C,CD1D,CD1E,NPTN,ITGA5,FCGR3A,FCGR3B,PLXNB1,MST1R,HHIP,ITGA2,ERAP1,TLR3,TNFRSF11B,TSHR,FOLR1,FOLR2,GABRB3,ANPEP,AXL,ITGB2,ITGB1,LRP8,INSR,CTLA4,CD14,PTCRA,NLGN2,SIRPG,GRM5,IL7R,RGMB,CD200R1,HCRTR2,CD46,IL1RAP,IL20RA,CD209,CLEC4M,MET,CD276,IL17RA,F2R,ADGRL2,SIGLEC7,CD28,CNTN1,F3,IFNLR1,IL3RA,IL20RB,GP1BA,LEPR,RTN4RL1,IL1R2,CD8B,PTPRM,SELE,EPHB3,BTLA,RTN4RL2,EPHA3,IL21R,NRXN3,PLAUR,HLA-DQA1,FGFR3,CD59,ACVR2B,ADGRL1,NPR2,NCR3,ERBB4,IFNAR2,NFASC,LINGO1,FCAR,HTR3A,RET,TNFRSF14,FAS,SIRPA,JAML,PIGR,ITGAL,IGF2R,ENPP3,EPHA2,FCGR2B,PGLYRP4,HLA-DRB1,TFRC,NRP2,DPP4,ENPP1,NLGN1,FZD5,GRM3,CD47,PLXNA2,CR2,NECTIN4,FCER1A,CADM3,IL6R,NPR1,FCGR1A,VTCN1,CD2,TPBG,AMIGO1,TNFRSF6B,NTNG1,NTNG2,ADGRB3,CD40LG,GRIN1,DPP7,IL13RA1,FCN1,CD40,FIBCD1,CSF3R,TLR4,IL2RG,EPHB2,FZD8,DDR1,GABBR1,THBD,DPP6,CUBN,LRP4,LGR4,TNFRSF4,AGRN,IL2RA,IL15RA,TEK,CRLF2,TIGIT,ACVRL1,LRRC4B,KIR3DL1,PTPRZ1,ZP3,ITGA4,CNTN4,EPHB1,HLA-DQB1,COLEC12,GP1BB,NCAM2,GCGR,CSF2RB,CADM2,FSHR,NRXN1,RNF43,CD207,ICAM2,DCC,HLA-DOB,GFRA1,CSF2RA,CLEC2A,CD44,ERAP2,PVR,HFE,NECTIN3,PTPRG,CD200,ADGRL3,GFRA2,IGLL5,NTRK1,KLRF2,LDLR,TNFRSF11A,FLT3LG","N-Acetyl-D-glucosamine,N-[(3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide,GlcNAc,2-Acetamido-2-deoxy-D-glucose,N-Acetylchitosamine,2-(Acetylamino)-2-deoxyhexose,2-Acetamido-2-deoxy-D-glucopyranose,2-Acetamido-2-deoxyglucose,2-Acetamido-D-glucose,2-Acetylamino-2-deoxy-D-glucose,Acetylglucosamine,N-Acetylglucosamine,N-[(3R,4R,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide,2 Acetamido 2 deoxyglucose,N Acetyl D glucosamine,2 Acetamido 2 deoxy D glucose","",""
"146","Mevalonic acid","MAM00167","HMDB0000227","c,x,r,e","HMGCR","","","SCARB1,SCARB2,CD36,F3,ABCA1,ITGA2,ITGB1,PPARA,RXRA","Mevalonic acid,(3R)-3,5-dihydroxy-3-methylpentanoic acid,mevalonic acid,(R)-3,5-Dihydroxy-3-methylvaleric acid,(R)-Mevalonate,3,5-Dihydroxy-3-methylvaleric acid,(R)-3,5-Dihydroxy-3-methylvalerate,(R)-Mevalonic acid,3,5-Dihydroxy-3-methylvalerate,Mevalonate,Acid, mevalonic,(3R)-3,5-Dihydroxy-3-methylpentanoic acid,(3R)-Mevalonic acid,(R)-(-)-Mevalonic acid,(R)-3,5-Dihydroxy-3-methylpentanoic acid,2,4-Dideoxy-3-C-methylpentonic acid,3,5-Dihydroxy-3-methylpentanoic acid,Hiochic acid,MVA,R-Mevalonic acid,beta,delta-Dihydroxy-beta-methylvaleric acid,β,δ-Dihydroxy-β-methylvaleric acid","",""
"147","1-Methylhistamine","MAM02601","HMDB0000898","c,e","HNMT","SLC22A3","","HRH4,HRH3,HRH2","1-Methylhistamine,2-(1-methyl-1H-imidazol-4-yl)ethan-1-amine,methylhistamine,1-Methyl-1H-imidazole-4-ethanamine,1-Methyl-4-(2-aminoethyl)imidazole,3-Methylhistamine,4-(1-Aminoethyl)-1-methyl-1H-imidazole,Methylhistamine,N-Methylhistamine,N(1)-Methylhistamine,Ntau-methylhistamine,tele-Methylhistamine,tele-Methylhistamine dihydrochloride,1-Methyl-4-(beta-aminoethyl)imidazole,1,4-Methylhistamine,N-tele Methylhistamine,1-Methyl-4-(b-aminoethyl)imidazole,1-Methyl-4-histamine,2-(1-Methyl-1H-imidazol-4-yl)ethanamine,2-(1-Methyl-1H-imidazol-4-yl)ethylamine,4-(2-Aminoethyl)-1-methyl-imidazole,4-(2-Aminoethyl)-1-methylimidazole,H137,N( 1)-Methylhistamine,N(T)-Methylhistamine,N-tele-Methylhistamine,N-Telle-methylhistamine,N1-Methylhistamine,NT-Methylhistamine","",""
"148","Hypoxanthine","MAM02159","HMDB0000157","c,x,e,l","HPRT","SLC29A2","","CHRM3,CHRM5,CHRM4","Hypoxanthine,7H-purin-6-ol,6-hydroxypurine,6(1H)-Purinone,6-Oxopurine,9H-Purin-6(1H)-one,Hyp,Purin-6(1H)-one,Purine-6-ol,1,7-Dihydro-6H-purin-6-one,1,7-Dihydro-6H-purine-6-one,1H,7H-Hypoxanthine,3H-Purin-6-ol,4-Hydroxy-1H-purine,6-Hydroxy-1H-purine,6-Hydroxypurine,7H-Purin-6-ol,9H-Purin-6-ol,Hypoxanthine enol,Purin-6(3H)-one,Purin-6-ol,Sarcine,Sarkin,Sarkine","",""
"149","Isomaltose","MAM02185","HMDB0002923","e","HPRT","","","TAS2R16","Isomaltose,(2R,3R,4S,5S,6R)-6-({[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxane-2,3,4,5-tetrol,6-O-alpha-D-Glucopyranosyl-D-glucose,6-O-alpha-D-Glucopyranosyl-beta-D-glucopyranose,6-O-Α-D-glucopyranosyl-D-glucose,6-O-Α-D-glucopyranosyl-β-D-glucopyranose,D-Isomaltose,beta-D-Isomaltose,beta-Isomaltose,Β-D-isomaltose,Β-isomaltose","",""
"150","Cortisone","MAM01616","HMDB0002802","c,r,e","HSD11B2","","","NR3C1,NR3C2","Cortisone,(1S,2R,10S,11S,14R,15S)-14-hydroxy-14-(2-hydroxyacetyl)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-ene-5,17-dione,11-Dehydro-17-hydroxycorticosterone,17-Hydroxy-11-dehydrocorticosterone,17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione,4-Pregnene-17alpha,21-diol-3,11,20-trione,Cortison,Delta(4)-Pregnene-17alpha,21-diol-3,11,20-trione,Kendall's compound e,Kortison,Pregn-4-en-17alpha,21-diol-3,11,20-trione,Reichstein's substance fa,Wintersteiner's compound F,17a,21-Dihydroxy-4-pregnene-3,11,20-trione,17Α,21-dihydroxy-4-pregnene-3,11,20-trione,4-Pregnene-17a,21-diol-3,11,20-trione,4-Pregnene-17α,21-diol-3,11,20-trione,delta(4)-Pregnene-17a,21-diol-3,11,20-trione,Δ(4)-pregnene-17α,21-diol-3,11,20-trione,Pregn-4-en-17a,21-diol-3,11,20-trione,Pregn-4-en-17α,21-diol-3,11,20-trione,Δ(4)-pregnene-17a,21-diol-3,11,20-trione,Andreson,Anusol HC,Balneol-HC,beta-HC,Colocort,Compound e,Corlin,Cortadren,Cortandren,Cortef,Cortef acetate,Cortisal,Cortisate,Cortisone acetate,Cortistal,Cortivite,Cortogen,Cortone,Cortril,Dermacort,Dricort,Flexicort,Florinef,Fludrocortisone acetate,Glycort,Hemsol-HC,Hi-cor,Incortin,Kendall'S compound,Locoid,Locoid lipocream,Micort-HC,Nogenic HC,Orabase hca,Pandel,Prestwick_132,Reichstein fa,Scheroson,Solu-cortef,Stie-cort,Texacort,Westcort,Adreson,Cortone acetate,17-Hydroxy-3,11,20-trioxopregn-4-en-21-yl acetate","CYP11B1",""
"151","Estradiol","MAM01787","HMDB0000151","c,r,e","HSD17B8,HSD17B7,HSD17B4,HSD17B1,HSD17B3, CYP19A1","","","ABCG2,ESR2,ESR1,ESRRA,STYK1,CD79A,GNRHR,VDR,NR3C1,RARA,ANXA1,CDH1,CELSR1,KDR,ICAM1,ABCB1,CDH11,CDH2,ERBB2,CELSR2,EGFR,NOTCH1,VCAM1,TNFRSF11B,GPER1,NCOA3,DRD5,ADRA1B,ADAM17,OXTR,PGR,SELE,PTCH1,NR1I2,HTR7,CAV1,ERBB4,OCLN,ABCC11,EMP2,GJB1,CD40,NR5A1,AR,HTR2A,ESRRB,IGFBP3,OPRM1,FGFR2,NTRK1,AHR,SMAP2,CD58,CHRNA3,CHRNA4,CHRNB2,CHRNB4,DYSF,ESRRG,GPC4,HNF4A,IGF1R,NCOR1,TRAC,NR0B1,NR0B2,NR1I3,NRBF2,P2RX4,P2X4,PPARA,PPARG,SRPRB,THRAP3,TMEM205","Estradiol,(1S,10R,11S,14S,15S)-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol,(17beta)-Estra-1,3,5(10)-triene-3,17-diol,17beta Oestradiol,17beta-Estra-1,3,5(10)-triene-3,17-diol,17beta-Oestradiol,beta-Estradiol,cis-Estradiol,Estradiol-17beta,Climara,Divigel,Estrace,Estraderm,Estrasorb,Estring,Estrogel,Innofem,Vagifem,Vivelle,(17b)-Estra-1,3,5(10)-triene-3,17-diol,(17Β)-estra-1,3,5(10)-triene-3,17-diol,17b Oestradiol,17Β oestradiol,17b-Estra-1,3,5(10)-triene-3,17-diol,17Β-estra-1,3,5(10)-triene-3,17-diol,17b-Oestradiol,17Β-oestradiol,b-Estradiol,Β-estradiol,Estradiol-17b,Estradiol-17β,(+)-3,17b-Estradiol,13b-Methyl-1,3,5(10)-gonatriene-3,17b-ol,17b-Estradiol,3,17-Epidihydroxyestratriene,3,17b-Dihydroxyestra-1,3,5(10)-triene,3,17b-Estradiol,Aerodiol,Agofollin,Altrad,Amnestrogen,Aquadiol,Bardiol,Climaderm,Compudose,Corpagen,D-Estradiol,D-Oestradiol,delta-Estradiol,delta-Oestradiol,Dermestril,Dihydro-theelin,Dihydrofollicular hormone,Dihydrofolliculin,Dihydromenformon,Dihydrotheelin,Dihydroxyestrin,Dimenformon,Diogyn,Diogynets,Encore,Epiestriol 50,Estra-1,3,5(10)-triene-3,17b-diol,Estraderm TTS,Estradiol-17-beta,Estradot,Estraldine,Estring vaginal ring,Estroclim,Estroclim 50,Estrogel HBF,Estrovite,Evorel,Femestral,Femogen,Follicyclin,Gelestra,Ginosedol,Gynergon,Gynoestryl,Lamdiol,Macrodiol,Menorest,Nordicol,Oesclim,Oestergon,Oestra-1,3,5(10)-triene-3,17b-diol,Oestradiol,Oestrogel,Oestroglandol,Ovahormon,Ovasterol,Ovastevol,Ovocyclin,Ovocylin,Perlatanol,Primofol,Profoliol,Profoliol b,Progynon,Progynon DH,Sandrena 1,Syndiol,Systen,Zumenon,Estradiol hemihydrate, (17 alpha)-isomer,Estradiol, (-)-isomer,Estradiol, monosodium salt,Estradiol-17 beta,17 beta Oestradiol,17 beta-Estradiol,Estradiol 17 beta,Estradiol monohydrate,Estradiol orion brand,Estradiol, (17-alpha)-isomer,Estradiol, sodium salt,17 beta Estradiol,Estradiol hemihydrate,Estradiol, (+-)-isomer,Estradiol, (16 alpha,17 alpha)-isomer,Estradiol-17 alpha,Orion brand OF estradiol,17 beta-Oestradiol,Estradiol 17 alpha,Estradiol 17beta,Estradiol anhydrous,Estradiol, (16 alpha,17 beta)-isomer,Estradiol, (8 alpha,17 beta)-(+-)-isomer,Estradiol, (8 alpha,17 beta)-isomer,Estradiol, (9 beta,17 alpha)-isomer,Estradiol, (9 beta,17 beta)-isomer,Novartis pharmaceuticals brand OF estradiol,Progynova,Estradiol valeriante,Estradiol valerate,Delestrogen,Progynon depot,Progynon-depot","",""
"152","Progesterone","MAM02769","HMDB0001830","c,r,e","HSD3B1,HSD3B2,AKR1C1","","","ABCG2,AR,NR3C2,SIGMAR1,GPBAR1,P2RX3,OPRK1,ESR1,PGR,PGRMC1,CD69,HBEGF,NR3C1,IL1RN,THBS1,TRPV4,CDH1,ABCB11,IGF1R,ERBB2,EGFR,ADRA2A,CCR5,GPER1,CD55,OXTR,NR1I2,CAV1,PAQR5,ESR2,PIGR,EPHB4,LPAR1,EMP2,HLA-G,DPP4,TNFRSF6B,NR5A1,HLA-E,TRPM3,CRHR1,CXCR4,JAM2,VDR,AHR,CHRNA4,CHRNB2,F2R,F2RL3,HNF4A,NR1I3,PDGFRA","Progesterone,(1S,2R,10S,11S,14S,15S)-14-acetyl-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one,(S)-4-Pregnene-3,20-dione,(S)-Pregn-4-en-3,20-dione,(S)-Progesterone,17alpha-Progesterone,4-Pregnene-3,20-dione,Agolutin,Akrolutin,Corpus luteum hormone,Crinone,Delta(4)-Pregnene-3,20-dione,Gelbkoerperhormon,Luteohormone,Progesteron,Prometrium,17a-Progesterone,17Α-progesterone,Δ(4)-pregnene-3,20-dione,3,20-Pregnene-4,4-Pregnen-3,20-dione,beta-Progesterone,Bio-luton,CIDR,Colprosterone,Corlutin,Corlutina,Corluvite,Corporin,Crinone progesterone gel,Curretab,Cyclogest,Cyclogesterin,D4-Pregnene-3,20-dione,Delalutin,Duraprogen,Estima,Flavolutan,Fologenon,Gesterol,Gesterol 100,Gesterol 50,Gestiron,Gestone,Gestormone,Gestron,Glanducorpin,Gynlutin,Gynoluton,Gynolutone,Hormoflaveine,Hormoluton,Hydroxyprogesterone caproate,Hydroxyprogesterone caproic acid,Lingusorbs,Lipo-lutin,Lucorteum,Lucorteum sol,Lugesteron,Luteal hormone,Luteocrin normale,Luteodyn,Luteogan,Luteol,Luteopur,Luteosan,Luteostab,Luteovis,Luteum,Lutex,Lutidon,Lutociclina,Lutocuclin m,Lutocyclin,Lutocyclin m,Lutocylin,Lutocylol,Lutoform,Lutogyl,Lutren,Lutromone,Membrettes,Methylpregnone,MPA,Nalutron,Percutacrine,Percutacrine luteinique,Piaponon,Pranone,Pregn-4-en-3,20-dione,Pregn-4-ene-3,20-dione,Pregnene-3,20-dione,Pregnenedione,Primolut,Prochieve,Progeffik,Progekan,Progestan,Progestasert,Progesterol,Progesteronum,Progestin,Progestogel,Progestol,Progeston,Progestone,Progestosol,Progestron,Progestronol,Projestaject,Prolets,Prolidon,Prolutin,Proluton,Prolutone,Prontogest,Protormone,Syngesterone,Syngestrets,Synovex S,Syntolutan,Utrogest,Utrogestan,Vitarrine,Progesterone, (13 alpha,17 alpha)-(+-)-isomer,Progesterone, (17 alpha)-isomer,Progesterone, (9 beta,10 alpha)-isomer","",""
"153","Cortexolone","MAM00295","HMDB0000015","c,m,r,e","HSD3B1,HSD3B2,CYP21A2","","","NR3C2,AR,NR3C1","Cortexolone,(1S,2R,10R,11S,14R,15S)-14-hydroxy-14-(2-hydroxyacetyl)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one,11-Desoxy-17-hydroxycorticosterone,Cortodoxone,Reichstein substance S,Substance S, reichstein's,11 Deoxycortisol,11 Desoxycortisol,11 Desoxycortisone,S, Reichstein's substance,11-Desoxycortisol,11-Desoxycortisone,Reichsteins substance S,11-Deoxycortisol,SK&F 3050,Reichstein's substance S,11-Deoxy-17-hydroxycorticosterone,11-Deoxyhydrocortisone,11-Desoxyhydrocortisone,17,21-Dihydroxy-4-pregnene-3,20-dione,17,21-Dihydroxypregn-4-ene-3,20-dione,17,21-Dihydroxyprogesterone,17-Hydroxy-11-deoxycorticosterone,17alpha-Hydroxycortexone,20-Dione 17,21-dihydroxypregn-4-ene-3,4-Pregnene-17alpha,21-diol-3,20-dione,Compound S,11-Deoxy-17-hydrocorticosterone,11-Deoxycortisone,11-Desoxy-17α-hydroxycorticosterone,11-Desoxy-17alpha-hydroxycorticosterone,17,21-Dihydroxypregn-4-en-3,20-dione,17Α,21-dihydroxy-4-pregnen-3,20-dione,17Α,21-dihydroxypregn-4-ene-3,20-dione,17Α,21-dihydroxyprogesterone,17Α-hydroxycortexone,4-Pregnen-17α,21-diol-3,20-dione,4-Pregnene-17α,21-diol-3,20-dione,17alpha,21-Dihydroxy-4-pregnen-3,20-dione,17alpha,21-Dihydroxypregn-4-ene-3,20-dione,17alpha,21-Dihydroxyprogesterone,4-Pregnen-17alpha,21-diol-3,20-dione","",""
"154","Testosterone","MAM02969","HMDB0000234,HMDB0002833","c,e","HSD3B1,HSD3B2,HSD17B3","","","AR,ABCC3,ABCC4,SIGMAR1,GPBAR1,ESR1,NR3C1,ENPP2,AGTR1,NOTCH1,GJA1,VCAM1,RXFP1,DRD5,OLR1,TRPM8,CAV1,ESR2,TLR9,NR1I3,CNR1,ABCC2,IGFBP3,DRD3,FSHR,NR3C2,PGR","","CYP17A1,HSD17B3,HSD3B1,HSD3B2",""
"155","Sphinganine","MAM02927","HMDB0000269","c,r,e,g,n","KDSR,PPAP2A,LPIN2,LPIN3,LPIN1,PPAP2C,PPAP2B,SGPP1,ACER3","","","TRPM3","Sphinganine,(2S,3R)-2-aminooctadecane-1,3-diol,sphinganine,(2S,3R)-2-Amino-1,3-octadecanediol,(2S,3R)-2-Aminooctadecane-1,3-diol,(R-(R*,s*))-2-aminooctadecane-1,3-diol,2-Amino-1,3-dihydroxyoctadecane,C18-Dihydrosphingosine,C18-Sphinganine,D-Erythro-1,3-dihydroxy-2-aminooctadecane,D-Erythro-2-amino-1,3-octadecanediol,D-Erythro-C18-dihydrosphingosine,D18:0,Dihydrosphingosine,Octadecasphinganine,Safingol,Erythro-D-sphinganine,2-Aminooctadecane-1,3-diol,Threo-dihydrosphingosine,2-Amino-D-erythro-1,3-octadecanediol,C18-Dihydro-sphingosine,D-Erythro-sphinganine,Dihydro-C18-sphingosine,Erythro-sphinganine,[R-(R*,s*)]-2-amino-1,3-octadecanediol,(2S,3R)-Sphinganine,D-Erythro-dihydrosphingosine,SP(D18:0)","",""
"156","Xanthurenic acid","MAM03151","HMDB0000881","c,e,m","KYAT3,AADAT,KYAT1","","","AHR","Xanthurenic acid,4,8-dihydroxyquinoline-2-carboxylic acid,xanthurenic acid,Xanthurenate,8-Hydroxykynurenic acid,Gametocyte activating factor (gaf),4,8-Dihydroxy-2-quinolinecarboxylate,4,8-Dihydroxy-2-quinolinecarboxylic acid,4,8-Dihydroxy-quinaldate,4,8-Dihydroxy-quinaldic acid,4,8-Dihydroxyquinaldate,4,8-Dihydroxyquinaldic acid,4,8-Dihydroxyquinaldinate,4,8-Dihydroxyquinaldinic acid,4,8-Dihydroxyquinoline-2-carboxylate,4,8-Dihydroxyquinoline-2-carboxylic acid,4-Oxoxanthurenic acid,8-Hydroxykynurenate,Oxoxanthurenate,Xanthurate,Xanthuric acid","",""
"157","FAD","MAM01802","HMDB0001248","c,m,x,r,e","L2HGDH,CYP3A43,CYP2D6,CYP3A5,CYP2C18,CYP2E1,CYP2J2,CYP19A1,CYP1B1,CYP2C9,CYP2C8,CYP1A1,CYP1A2,CYP4B1,CYP2U1,CYP3A4,CYP3A7,CYP2C19,CYP2S1,CYP4F11,CYP4Z1,CYP4F12,CYP4X1,CYP4F8,CYP2B6,CYP2F1,CYP2A13,CYP2A7,CYP2A6,ACOX3,ACOX1,HMOX1,HMOX2,FLAD1,LENEP,ACOX2,DHCR24","SKIV2L2,PHPT1,MTMR1,PPAP2A,TRNT1,MTMR2,SGPP1,MTMR6,PPAP2C,PPAP2B,SGPP2","","CAV1","FAD,{[(2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy}[({[(2R,3S,4S)-5-{7,8-dimethyl-2,4-dioxo-2H,3H,4H,10H-benzo[g]pteridin-10-yl}-2,3,4-trihydroxypentyl]oxy}(hydroxy)phosphoryl)oxy]phosphinic acid,flavine-adenine dinucleotide,Adenosine 5'-(trihydrogen pyrophosphate), 5'-5'-ester with riboflavine,Adenosine 5'-[3-(riboflavin-5'-yl) dihydrogen diphosphate],Flavin adenine dinucleotide,FLAVIN-adenine dinucleotide,Riboflavin 5'-(trihydrogen diphosphate), 5'-5'-ester with adenosine,Riboflavin 5'-adenosine diphosphate,Adeflavin,Adenosine 5'-(trihydrogen pyrophosphoric acid), 5'-5'-ester with riboflavine,Adenosine 5'-[3-(riboflavin-5'-yl) dihydrogen diphosphoric acid],Riboflavin 5'-(trihydrogen diphosphoric acid), 5'-5'-ester with adenosine,Riboflavin 5'-adenosine diphosphoric acid,1H-Purin-6-amine flavin dinucleotide,1H-Purin-6-amine flavine dinucleotide,Adenine-flavin dinucleotide,Adenine-flavine dinucleotide,Adenine-riboflavin dinuceotide,Adenine-riboflavin dinucleotide,Adenine-riboflavine dinucleotide,Flamitajin b,Flanin F,Flavin adenine dinucleotide oxidized,Flavine adenosine diphosphate,Flavine-adenine dinucleotide,Flavitan,Flaziren,Isoalloxazine-adenine dinucleotide,Riboflavin-adenine dinucleotide,Riboflavine-adenine dinucleotide,Dinucleotide, flavin-adenine","",""
"158","2-Hydroxyglutarate","MAM00653","HMDB0059655","c","L2HGDH,PHGDH","","","EGFR","2-Hydroxyglutarate,2-hydroxypentanedioic acid,2-hydroxyglutaric acid,alpha-Hydroxyglutaric acid,alpha-Hydroxyglutarate,a-Hydroxyglutarate,a-Hydroxyglutaric acid,Α-hydroxyglutarate,Α-hydroxyglutaric acid,2-Hydroxyglutaric acid,D-2-Hydroxyglutarate,alpha-Hydroxyglutarate, (D)-isomer,alpha-Hydroxyglutarate, (DL)-isomer,alpha-Hydroxyglutarate, (L)-isomer,alpha-Hydroxyglutarate, disodium salt,(±)-2-hydroxyglutaric acid,2,3-Dideoxypentaric acid,2-Hydroxypentanedioic acid,DL-2-Hydroxyglutaric acid","",""
