,Compounds,GEM_id,HMDB_id,Cell_Compartment,Synthetic_genes,Transporter_genes,Transporter_genes_in,Receptor_genes,Synonyms,Synthetic_genes_lv2,precursor_transport
94,"L-Lactic acid,D-Lactic acid",MAM01716,"HMDB0000190,HMDB0001311","c,m,e","hagh,aldh2.1,aldh2.2,aldh3a2a,aldh3a2b,aldh7a1,aldh9a1a.1,aldh9a1a.2,aldh18a1,aldh4a1,aldh5a1,aldh6a1",NA,NA,NA,NA,NA,NA
122,Glutathione,MAM02026,HMDB0000125,"c,m,x,r,e","hagh,gsr,esd,gss",abcc5,"slco1d1,slco1e1,slco2a1","si:ch211-284e20.8,fetub,lancl1,abcb7,abcb6b,abcb6a,itgb7,zmp:0000001114,cd79b,abcc1,abcc4,ar","Glutathione,(2S)-2-amino-4-{[(1R)-1-[(carboxymethyl)carbamoyl]-2-sulfanylethyl]carbamoyl}butanoic acid,glutathione,5-L-Glutamyl-L-cysteinylglycine,gamma-L-Glutamyl-L-cysteinyl-glycine,Glutathione-SH,GSH,N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine,Reduced glutathione,Poly(gamma-glutamylcysteine)glycine,(gamma-Glutamylcysteine)N-glycine,Tathion,g-L-Glutamyl-L-cysteinyl-glycine,Γ-L-glutamyl-L-cysteinyl-glycine,N-(N-g-L-Glutamyl-L-cysteinyl)glycine,N-(N-Γ-L-glutamyl-L-cysteinyl)glycine,Poly(g-glutamylcysteine)glycine,Poly(γ-glutamylcysteine)glycine,(g-Glutamylcysteine)N-glycine,(Γ-glutamylcysteine)N-glycine,Agifutol S,Bakezyme RX,Copren,Deltathione,gamma-Glutamylcysteinylglycine,gamma-L-Glutamyl-L-cysteinylglycine,Glutathion,Glutathione red,Glutathione reduced,Glutatiol,Glutatione,Glutide,Glutinal,Isethion,L-g-Glutamyl-L-cysteinyl-glycine,L-gamma-Glutamyl-L-cysteinyl-glycine,L-gamma-Glutamyl-L-cysteinylglycine,L-Glutamyl-L-cysteinylglycine,L-Glutathione,L-Glutathione reduce,Ledac,Neuthion,Red. glutathione,Tathione,Triptide,Glutathione, reduced,gamma L Glu L cys gly,gamma-L-Glu-L-cys-gly,gamma L Glutamyl L cysteinylglycine",NA,NA
171,Oxalic acid,MAM02661,HMDB0002329,"c,m,x,e","hao1,hao2,ldhba,ldhbb,ldhd",NA,"si:ch211-117c9.2,slc26a6","amfra,amfrb","Oxalic acid,oxalic acid,Ethandisaeure,Ethane-1,2-dioic acid,Ethanedioic acid,H2Ox,HOOCCOOH,Oxalsaeure,Ethane-1,2-dioate,Ethanedioate,Oxalate,Ammonium oxalate,Ethanedioic acid dihydrate,Ethanedionate,Ethanedionic acid,Kyselina stavelova,Oxaalzuur,Oxalic acid 2-hydrate,Oxalic acid anhydrous,Oxalic acid diammonium salt,Oxalic acid dihydrate,Acid, oxalic,Aluminum oxalate,Chromium (3+) oxalate (3:2),Dipotassium oxalate,Iron oxalate,Magnesium oxalate,Magnesium oxalate (1:1),Oxalate, dilithium,Oxalate, disodium,Oxalate, monohydrogen monopotassium,Oxalate, monopotassium,Oxalate, potassium,Chromium oxalate,Dilithium oxalate,Manganese (2+) oxalate (1:1),Monosodium oxalate,Oxalate, chromium,Oxalate, dipotassium,Oxalate, magnesium,Oxalate, monosodium,Oxalate, potassium chromium,Oxalate, sodium,Potassium oxalate,Potassium oxalate (2:1),Diammonium oxalate,Disodium oxalate,Oxalate, aluminum,Oxalate, diammonium,Oxalate, ferric,Oxalate, monoammonium,Potassium chromium oxalate,Chromium (2+) oxalate,Ferric oxalate,Iron (2+) oxalate (1:1),Iron (3+) oxalate,Monoammonium oxalate,Monohydrogen monopotassium oxalate,Monopotassium oxalate,Oxalate, iron,Sodium oxalate",NA,NA
131,Hyaluronic acid,MAM02141,HMDB0002061,"l,e","has1,has2,has3",NA,NA,"c1qbp,stab2,layna,laynb,abcc5,cd44a,cd44b","Hyaluronic acid,(2S,3S,4R,5R,6R)-3-[(2S,3R,4R,5S,6R)-3-Acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6-trihydroxyoxane-2-carboxylic acid,2-Acetamido-2-deoxy-beta-D-gluco-hexopyranosyl-(1->4)-beta-D-gluco-hexopyranuronic acid,WURCS=2.0/2,2,1/[a2122a-1b_1-5][a2122h-1b_1-5_2*ncc/3=o]/1-2/a4-b1,(2S,3S,4R,5R,6R)-3-[(2S,3R,4R,5S,6R)-3-Acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5,6-trihydroxyoxane-2-carboxylate,2-Acetamido-2-deoxy-b-D-gluco-hexopyranosyl-(1->4)-b-D-gluco-hexopyranuronate,2-Acetamido-2-deoxy-b-D-gluco-hexopyranosyl-(1->4)-b-D-gluco-hexopyranuronic acid,2-Acetamido-2-deoxy-beta-D-gluco-hexopyranosyl-(1->4)-beta-D-gluco-hexopyranuronate,2-Acetamido-2-deoxy-β-D-gluco-hexopyranosyl-(1->4)-β-D-gluco-hexopyranuronate,2-Acetamido-2-deoxy-β-D-gluco-hexopyranosyl-(1->4)-β-D-gluco-hexopyranuronic acid,Hyaluronate,Hyaluronan,(2S,3S,4R,5R,6R)-3-{[(2S,3R,4R,5S,6R)-4,5-dihydroxy-3-[(1-hydroxyethylidene)amino]-6-(hydroxymethyl)oxan-2-yl]oxy}-4,5,6-trihydroxyoxane-2-carboxylate",NA,NA
129,Histamine,MAM02124,HMDB0000870,"c,e",hdc,"slc22a2,slc22a3,slc18a2",NA,"htr7a,HTR7,taar1b,hrh2a,p2ry10,drd4b,drd4a,bdkrb1,mlnr,gnrhr4,gnrhr1,gnrhr2,CABZ01080434.1,grm6a,grm6b,kiss1rb,oprd1a,oprd1b,ghsra,ghsrb,mc3r,ptger2b,ptger2a,s1pr4,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,si:dkey-211g8.9,ccr7,F2RL3,mchr1a,mchr1b,galr2b,chrm3b,chrm3a,aplnr2,anxa1a,anxa1b,anxa1c,anxa1d,nmbr,htr2b,vipr2,oprk1,sstr1a,gpr65,gpr17,pth2rb,pth2ra,ackr3a,ackr3b,agtr1b,agtr1a,htr2cl1,htr2cl2,npffr1,adra2a,MCHR2,MCHR2,grm1b,grm1a,appa,appb,htr5ab,htr5aa,htr6,ptgir,cxcr5,ccr2,ccr11.1,ccr2,ccr2,ccr11.1,ccr2,ptger1a,ptger1b,si:zfos-169g10.2,sstr3,vcam1b,lhcgr,CCKAR,cxcr2,ccr2,ccr11.1,ccr2,f2rl2,F2RL2,f2rl1.2,f2rl1.1,lrrc15,gper1,tshr,rxfp2b,rxfp2a,oxgr1a.1,oxgr1a.3,oxgr1b,oxgr1a.2,avpr1ab,avpr1aa,galr1a,ptafr,CU571081.1,mtnr1aa,mtnr1ab,ptger4a,ptger4b,rxfp1,tacr3a,tacr3l,tacr1a,tacr1b,adora2b,p2ry1,adrb2a,adrb2b,s1pr1,nmur1b,nmur1a,DRD5,grm5b,grm5a,chrm1a,adra1ba,adra1bb,p2ry12,ltb4r,htr1aa,npffr2b,NPFFR2,P2RY14,adora1a,adora1b,BX682234.1,si:ch211-193e13.5,si:dkey-26c10.5,si:ch211-170d8.8,gprc6a,trhrb,trhra,p2ry2.3,p2ry2.1,p2ry2.2,xcr1a.1,xcr1b.1,ednraa,ednrab,htr1ab,mc5rb,mc5ra,cxcr2,gpr4,chrm2b,chrm2a,ghrhrl,p2ry13,F2R,f2r,F2R,F2R,F2R,F2R,F2R,pth1r,htr1aa,oxtr,oxtrl,ccr8.1,si:cabz01093077.1,cabz01093075.1,vipr1b,lpar5b,lpar5a,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,s1pr5b,rxfp3.3a3,rxfp3.3a2,galr2a,ccr10,ccr9a,ccr9b,npy2rl,npy2r,ccr2,ccr11.1,ccr2,mc2r,f3a,CCKBR,si:dkey-1h24.2,adora2aa,oprl1,avpr2aa,avpr2ab,npy4r,ccr6b,ccr6a,CU571081.1,CRHR2,CU571081.1,gpr18,adrb3b,adrb3a,grm8b,grm8a,lpar6b,lpar6a,fbln5,CABZ01041494.1,ptger3,sstr2b,sstr2a,lpar1,calcr,si:dkey-78k11.9,htr4,npy1r,drd2b,drd2a,grm3,adrb1,cnr1,npbwr2a,htr1aa,ntsr1,lpar3,ptgfr,hcrtr2,agtr2,cysltr1,tacr2,cxcr3.1,cxcr3.3,grm4,cnr2,ednrbb,ednrba,hcar1-3,hcar1-4,htr2ab,htr2aa,adra1aa,adra1d,grpr,chrm5b,chrm5a,drd3,qrfpra,QRFPR,grm2b,grm2a,itga4,crhr1,gipr,lpar2b,lpar2a,fshr,adra2c,cxcr4b,cxcr4a,fgfr1a,fgfr1b,fgfr1bl,tbxa2r,oprm1,chrm4a,casr,ltb4r2b,ltb4r2a,GPR68,ccr2,ccr11.1,ccr2,mc1r,s1pr2","Histamine,2-(1H-imidazol-4-yl)ethan-1-amine,histamine,1H-Imidazole-4-ethanamine,2-(4-Imidazolyl)ethylamine,2-(1H-Imidazol-4-yl)ethanamine,2-(1H-Imidazol-4-yl)ethylamine,2-(1H-Imidazol-5-yl)ethanamine,2-(1H-Imidazol-5-yl)ethylamine,2-(4-Imidazolyl)ethanamine,2-Imidazol-4-yl-ethylamine,2-Imidazol-4-ylethylamine,4-(2-Aminoethyl)-1H-imidazole,4-(2-Aminoethyl)imidazole,4-Imidazoleethylamine,5-Imidazoleethylamine,b-Imidazolyl-4-ethylamine,beta-Aminoethylglyoxaline,beta-Aminoethylimidazole,beta-Aminothethylglyoxaline,beta-Imidazolyl-4-ethylamine,Eramin,Ergamine,Ergotidine,HSM,2-(3H-Imidazol-4-yl)ethylamine,Imidazole-4-ethylamine,Β-imidazolyl-4-ethylamine",NA,NA
155,N-Acetyl-D-glucosamine,MAM02527,HMDB0000215,"c,l,r,e","hexa,hexb,hexd,chia.1,chia.2,chia.3,chia.4,chia.6,mansc1,manba,engase,naglu,gusb",NA,NA,"m6pr,cd74a,cd74b,cd4-1,si:ch73-34h11.1,dicp1.3-4,dicp1.16,zmp:0000000608,AL929520.3,dicp2.2,dicp2.1,dicp3.3,si:ch73-322b17.4,dicp3.1,rtn4r,si:ch211-66e2.3,si:ch73-208g10.1,sc:d0202,sc:d0202,icam3,si:ch211-74m13.1,si:ch211-66e2.5,ngfra,ngfrb,tgfbr3,il21r.1,csf2rb,il2rb,efnb3b,efnb3a,vtna,vtnb,CR318624.2,ifngr2,ifngr1,il22ra2,ifngr1l,crfb15,crfb16,ifnlr1,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1,si:ch211-284e20.8,fetub,acvr2aa,acvr2ab,il13ra2,efnb2a,efnb2b,lrrc4.1,lrrc4.2,zgc:113337,zgc:172122,sc:d189,si:ch73-22o12.1,pvrl2l,ace2,cd180,sort1b,sort1a,plxnc1,il1fma,il1b,gabbr2,CR855311.6,enpp2,chrna1,itgav,lrp6,pdgfrb,neo1b,neo1a,neo1b,flt4,itga2b,GRIK2,LO018585.2,grik5,si:ch211-264f5.8,osmr,selp,kdr,si:dkey-15j16.3,si:dkey-15j16.6,nectin1b,nectin1a,gpc1a,gpc1b,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1,gria2a,gria2b,scarb2c,npr3,enpep,nrp1a,NRXN2,adam22,itgb7,erbb3b,erbb3a,igf1ra,igf1rb,zmp:0000001082,cdh2,erbb2,il10rb,ifngr2,ifngr1,il22ra2,ifngr1l,crfb15,crfb16,ifnlr1,gfra3,egfra,LO018309.1,nlgn4xb,nlgn4xa,hdr,tnfrsfa,cd40,nradd,tnfrsf1b,tnfrsf11a,notch1b,notch1a,lrrc4cb,lrrc4ca,epha4l,epha4a,gria4a,gria4b,grm1b,grm1a,cd8a,cxadr,csf1rb,kita,kitb,nptna,nptnb,itga5,plxnb1b,plxnb1a,mst1ra,mst1rb,hhip,itga2.2,itga2.3,itga2.1,erap1a,erap1b,lrrc15,tshr,folr,folr,gabrb3,ANPEP,ANPEP,anpepb,AXL,itgb2,itgb1a,itgb1b.2,itgb1b,itgb1b.1,lrp8,insra,insrb,cd28,nlgn2a,grm5b,grm5a,rgmb,hcrtr2,CABZ01068246.1,il20ra,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1,met,CABZ01071972.1,cd276,F2R,f2r,F2R,F2R,F2R,F2R,F2R,adgrl2a,bckdhbl,si:dkey-24p1.7,si:dkey-1h24.6,cntn1b,cntn1a,f3a,crfb2,lifrb,lifra,il11ra,il6r,il2rgb,il2rga,BX601644.2,ghrb,ghra,lepr,rtn4rl1b,rtn4rl1a,cd8b,CABZ01084131.1,si:ch1073-391i24.1,CABZ01044099.1,selp,ephb3a,EPHB3,LO016987.2,rtn4rl2b,rtn4rl2a,epha3,nrxn3a,zmp:0000001006,zgc:123107,si:busm1-194e12.8,si:zfos-367g9.1,si:zfos-2070c2.1,CT583723.2,si:busm1-194e12.11,mhc2a,CU914776.2,si:ch73-211l2.3,fgfr3,acvr2bb,acvr2ba,adgrl1a,npr1a,npr1b,zgc:113337,zgc:172122,sc:d189,si:ch211-214p13.3,si:ch211-222f23.6,si:ch211-141e20.2,si:ch73-22o12.1,pvrl2l,erbb4a,ERBB4,ifngr2,ifngr1,il22ra2,ifngr1l,crfb15,crfb16,ifnlr1,il10ra,nfasca,CU234171.1,lingo1b,lingo1a,htr3a,ret,hdr,tnfrsfa,cd40,nradd,tnfrsf1b,tnfrsf11a,igf2r,tfr1a,tfr1b,nrp2a,nrp2b,dpp4,zgc:136971,enpp1,nlgn1,fzd5,grm3,plxna2,csmd2,nectin4a,nectin4b,cadm3,lifrb,lifra,il11ra,il6r,ghrb,ghra,npr2,vtcn1,si:dkey-11f4.14,tpbgb,amigo1,ntng1a,vav3b,ntng2b,ntng2a,adgrb3,grin1a,grin1b,dpp7,il11ra,il6r,ghrb,ghra,fibcd1,FIBCD1,csf3r,lifrb,lifra,il11ra,il6r,il2rgb,il2rga,BX601644.2,ghrb,ghra,ephb2a,ephb2b,fzd8a,fzd8b,ddr1,gabbr1b,gabbr1a,dpp6a,dpp6b,cubn,lrp4,lgr4,hdr,tnfrsfa,cd40,tnfrsf1b,tnfrsf11a,agrn,il15ra,tek,lifrb,lifra,il11ra,il6r,ghrb,ghra,zgc:113337,zgc:172122,sc:d189,si:ch211-214p13.3,si:ch211-222f23.6,si:ch211-141e20.2,si:ch73-22o12.1,pvrl2l,acvrl1,acvr1l,lrrc4bb,lrrc4ba,ptprz1b,ptprz1a,zp3e,zp3,zp3.2,zp3b,zp3a.1,zp3.2,zp3a.2,itga4,BX942846.1,ephb1,FQ377603.1,colec12,gp1bb,ncam2,NCAM2,gipr,cadm2a,cadm2b,fshr,nrxn1b,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1,dcc,gfra1b,gfra1a,BX682234.1,si:ch211-193e13.5,si:dkey-26c10.5,si:ch211-170d8.8,cd44a,cd44b,erap2,zgc:113337,zgc:172122,sc:d189,si:ch211-214p13.3,si:ch211-222f23.6,si:ch211-141e20.2,si:ch73-22o12.1,pvrl2l,CR936977.2,nectin3b,ca16b,ptprga,si:dkey-31e10.1,si:dkey-31e10.5,ADGRL3,adgrl3.1,gfra2b,gfra2a,ntrk1,BX682234.1,si:ch211-193e13.5,si:dkey-26c10.5,si:ch211-170d8.8,si:dkey-258f14.3,si:dkey-258f14.7,hdr,tnfrsfa,cd40,tnfrsf1b,tnfrsf11a","N-Acetyl-D-glucosamine,N-[(3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide,GlcNAc,2-Acetamido-2-deoxy-D-glucose,N-Acetylchitosamine,2-(Acetylamino)-2-deoxyhexose,2-Acetamido-2-deoxy-D-glucopyranose,2-Acetamido-2-deoxyglucose,2-Acetamido-D-glucose,2-Acetylamino-2-deoxy-D-glucose,Acetylglucosamine,N-Acetylglucosamine,N-[(3R,4R,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)oxan-3-yl]acetamide,2 Acetamido 2 deoxyglucose,N Acetyl D glucosamine,2 Acetamido 2 deoxy D glucose",NA,NA
3,Mevalonic acid,MAM00167,HMDB0000227,"c,x,r,e",hmgcra,NA,NA,"scarb1,scarb2c,cd36,f3a,abca1a,abca1b,itga2.2,itga2.3,itga2.1,itgb1a,itgb1b.2,itgb1b,itgb1b.1,pparaa,pparab,rxrab,rxraa","Mevalonic acid,(3R)-3,5-dihydroxy-3-methylpentanoic acid,mevalonic acid,(R)-3,5-Dihydroxy-3-methylvaleric acid,(R)-Mevalonate,3,5-Dihydroxy-3-methylvaleric acid,(R)-3,5-Dihydroxy-3-methylvalerate,(R)-Mevalonic acid,3,5-Dihydroxy-3-methylvalerate,Mevalonate,Acid, mevalonic,(3R)-3,5-Dihydroxy-3-methylpentanoic acid,(3R)-Mevalonic acid,(R)-(-)-Mevalonic acid,(R)-3,5-Dihydroxy-3-methylpentanoic acid,2,4-Dideoxy-3-C-methylpentonic acid,3,5-Dihydroxy-3-methylpentanoic acid,Hiochic acid,MVA,R-Mevalonic acid,beta,delta-Dihydroxy-beta-methylvaleric acid,β,δ-Dihydroxy-β-methylvaleric acid",NA,NA
163,1-Methylhistamine,MAM02601,HMDB0000898,"c,e",hnmt,slc22a3,NA,hrh2a,"1-Methylhistamine,2-(1-methyl-1H-imidazol-4-yl)ethan-1-amine,methylhistamine,1-Methyl-1H-imidazole-4-ethanamine,1-Methyl-4-(2-aminoethyl)imidazole,3-Methylhistamine,4-(1-Aminoethyl)-1-methyl-1H-imidazole,Methylhistamine,N-Methylhistamine,N(1)-Methylhistamine,Ntau-methylhistamine,tele-Methylhistamine,tele-Methylhistamine dihydrochloride,1-Methyl-4-(beta-aminoethyl)imidazole,1,4-Methylhistamine,N-tele Methylhistamine,1-Methyl-4-(b-aminoethyl)imidazole,1-Methyl-4-histamine,2-(1-Methyl-1H-imidazol-4-yl)ethanamine,2-(1-Methyl-1H-imidazol-4-yl)ethylamine,4-(2-Aminoethyl)-1-methyl-imidazole,4-(2-Aminoethyl)-1-methylimidazole,H137,N( 1)-Methylhistamine,N(T)-Methylhistamine,N-tele-Methylhistamine,N-Telle-methylhistamine,N1-Methylhistamine,NT-Methylhistamine",NA,NA
132,Hypoxanthine,MAM02159,HMDB0000157,"c,x,e,l",hprt1,slc29a2,NA,"chrm3b,chrm3a,chrm5b,chrm5a,chrm4a","Hypoxanthine,7H-purin-6-ol,6-hydroxypurine,6(1H)-Purinone,6-Oxopurine,9H-Purin-6(1H)-one,Hyp,Purin-6(1H)-one,Purine-6-ol,1,7-Dihydro-6H-purin-6-one,1,7-Dihydro-6H-purine-6-one,1H,7H-Hypoxanthine,3H-Purin-6-ol,4-Hydroxy-1H-purine,6-Hydroxy-1H-purine,6-Hydroxypurine,7H-Purin-6-ol,9H-Purin-6-ol,Hypoxanthine enol,Purin-6(3H)-one,Purin-6-ol,Sarcine,Sarkin,Sarkine",NA,NA
84,Cortisone,MAM01616,HMDB0002802,"c,r,e",hsd11b2,NA,NA,"nr3c1,nr3c2","Cortisone,(1S,2R,10S,11S,14R,15S)-14-hydroxy-14-(2-hydroxyacetyl)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-ene-5,17-dione,11-Dehydro-17-hydroxycorticosterone,17-Hydroxy-11-dehydrocorticosterone,17alpha,21-Dihydroxy-4-pregnene-3,11,20-trione,4-Pregnene-17alpha,21-diol-3,11,20-trione,Cortison,Delta(4)-Pregnene-17alpha,21-diol-3,11,20-trione,Kendall's compound e,Kortison,Pregn-4-en-17alpha,21-diol-3,11,20-trione,Reichstein's substance fa,Wintersteiner's compound F,17a,21-Dihydroxy-4-pregnene-3,11,20-trione,17Α,21-dihydroxy-4-pregnene-3,11,20-trione,4-Pregnene-17a,21-diol-3,11,20-trione,4-Pregnene-17α,21-diol-3,11,20-trione,delta(4)-Pregnene-17a,21-diol-3,11,20-trione,Δ(4)-pregnene-17α,21-diol-3,11,20-trione,Pregn-4-en-17a,21-diol-3,11,20-trione,Pregn-4-en-17α,21-diol-3,11,20-trione,Δ(4)-pregnene-17a,21-diol-3,11,20-trione,Andreson,Anusol HC,Balneol-HC,beta-HC,Colocort,Compound e,Corlin,Cortadren,Cortandren,Cortef,Cortef acetate,Cortisal,Cortisate,Cortisone acetate,Cortistal,Cortivite,Cortogen,Cortone,Cortril,Dermacort,Dricort,Flexicort,Florinef,Fludrocortisone acetate,Glycort,Hemsol-HC,Hi-cor,Incortin,Kendall'S compound,Locoid,Locoid lipocream,Micort-HC,Nogenic HC,Orabase hca,Pandel,Prestwick_132,Reichstein fa,Scheroson,Solu-cortef,Stie-cort,Texacort,Westcort,Adreson,Cortone acetate,17-Hydroxy-3,11,20-trioxopregn-4-en-21-yl acetate",cyp11c1,NA
101,Estradiol,MAM01787,HMDB0000151,"c,r,e","hsd17b1,hsd17b12a,hsd17b12b,hsd17b2,hsd17b7,hsd17b8,cyp19a1a,cyp19a1b",NA,NA,"abcg2b,esr2a,esr2b,esr1,esrra,styk1b,cd79a,gnrhr4,gnrhr1,gnrhr2,CABZ01080434.1,VDR,vdra,vdrb,nr3c1,anxa1a,anxa1b,anxa1c,anxa1d,si:dkey-30c15.12,celsr1a,celsr1b,kdr,cdh11,cdh2,erbb2,celsr2,egfra,LO018309.1,notch1b,notch1a,vcam1b,gper1,ncoa3,DRD5,adra1ba,adra1bb,adam17a,adam17b,oxtr,oxtrl,pgr,selp,ptch1,ptch1,nr1i2,htr7a,HTR7,cav1,erbb4a,ERBB4,oclnb,oclna,abcc6a,abcc6b.1,abcc6b.2,abcc10,emp2,cx31.7,cx27.5,nr5a1b,nr5a1a,ar,htr2ab,htr2aa,igfbp3,oprm1,fgfr2,ntrk1,ahr1a,smap2,chrna3,chrna4a,chrna4b,chrnb2,chrnb4,dysf,esrrga,esrrgb,gpc4,hnf4a,igf1ra,igf1rb,ncor1,nr0b1,nr0b2b,nr0b2a,nr1h5,rarab,raraa,rorc,nrbf2b,p2rx4a,p2rx4b,pparaa,pparab,zgc:172271,thrap3a,thrap3b,tmem205","Estradiol,(1S,10R,11S,14S,15S)-15-methyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadeca-2(7),3,5-triene-5,14-diol,(17beta)-Estra-1,3,5(10)-triene-3,17-diol,17beta Oestradiol,17beta-Estra-1,3,5(10)-triene-3,17-diol,17beta-Oestradiol,beta-Estradiol,cis-Estradiol,Estradiol-17beta,Climara,Divigel,Estrace,Estraderm,Estrasorb,Estring,Estrogel,Innofem,Vagifem,Vivelle,(17b)-Estra-1,3,5(10)-triene-3,17-diol,(17Β)-estra-1,3,5(10)-triene-3,17-diol,17b Oestradiol,17Β oestradiol,17b-Estra-1,3,5(10)-triene-3,17-diol,17Β-estra-1,3,5(10)-triene-3,17-diol,17b-Oestradiol,17Β-oestradiol,b-Estradiol,Β-estradiol,Estradiol-17b,Estradiol-17β,(+)-3,17b-Estradiol,13b-Methyl-1,3,5(10)-gonatriene-3,17b-ol,17b-Estradiol,3,17-Epidihydroxyestratriene,3,17b-Dihydroxyestra-1,3,5(10)-triene,3,17b-Estradiol,Aerodiol,Agofollin,Altrad,Amnestrogen,Aquadiol,Bardiol,Climaderm,Compudose,Corpagen,D-Estradiol,D-Oestradiol,delta-Estradiol,delta-Oestradiol,Dermestril,Dihydro-theelin,Dihydrofollicular hormone,Dihydrofolliculin,Dihydromenformon,Dihydrotheelin,Dihydroxyestrin,Dimenformon,Diogyn,Diogynets,Encore,Epiestriol 50,Estra-1,3,5(10)-triene-3,17b-diol,Estraderm TTS,Estradiol-17-beta,Estradot,Estraldine,Estring vaginal ring,Estroclim,Estroclim 50,Estrogel HBF,Estrovite,Evorel,Femestral,Femogen,Follicyclin,Gelestra,Ginosedol,Gynergon,Gynoestryl,Lamdiol,Macrodiol,Menorest,Nordicol,Oesclim,Oestergon,Oestra-1,3,5(10)-triene-3,17b-diol,Oestradiol,Oestrogel,Oestroglandol,Ovahormon,Ovasterol,Ovastevol,Ovocyclin,Ovocylin,Perlatanol,Primofol,Profoliol,Profoliol b,Progynon,Progynon DH,Sandrena 1,Syndiol,Systen,Zumenon,Estradiol hemihydrate, (17 alpha)-isomer,Estradiol, (-)-isomer,Estradiol, monosodium salt,Estradiol-17 beta,17 beta Oestradiol,17 beta-Estradiol,Estradiol 17 beta,Estradiol monohydrate,Estradiol orion brand,Estradiol, (17-alpha)-isomer,Estradiol, sodium salt,17 beta Estradiol,Estradiol hemihydrate,Estradiol, (+-)-isomer,Estradiol, (16 alpha,17 alpha)-isomer,Estradiol-17 alpha,Orion brand OF estradiol,17 beta-Oestradiol,Estradiol 17 alpha,Estradiol 17beta,Estradiol anhydrous,Estradiol, (16 alpha,17 beta)-isomer,Estradiol, (8 alpha,17 beta)-(+-)-isomer,Estradiol, (8 alpha,17 beta)-isomer,Estradiol, (9 beta,17 alpha)-isomer,Estradiol, (9 beta,17 beta)-isomer,Novartis pharmaceuticals brand OF estradiol,Progynova,Estradiol valeriante,Estradiol valerate,Delestrogen,Progynon depot,Progynon-depot",NA,NA
8,Cortexolone,MAM00295,HMDB0000015,"c,m,r,e","hsd3b1,hsd3b2,cyp21a2",abcb4,NA,"nr3c2,ar,nr3c1","Cortexolone,(1S,2R,10R,11S,14R,15S)-14-hydroxy-14-(2-hydroxyacetyl)-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadec-6-en-5-one,11-Desoxy-17-hydroxycorticosterone,Cortodoxone,Reichstein substance S,Substance S, reichstein's,11 Deoxycortisol,11 Desoxycortisol,11 Desoxycortisone,S, Reichstein's substance,11-Desoxycortisol,11-Desoxycortisone,Reichsteins substance S,11-Deoxycortisol,SK&F 3050,Reichstein's substance S,11-Deoxy-17-hydroxycorticosterone,11-Deoxyhydrocortisone,11-Desoxyhydrocortisone,17,21-Dihydroxy-4-pregnene-3,20-dione,17,21-Dihydroxypregn-4-ene-3,20-dione,17,21-Dihydroxyprogesterone,17-Hydroxy-11-deoxycorticosterone,17alpha-Hydroxycortexone,20-Dione 17,21-dihydroxypregn-4-ene-3,4-Pregnene-17alpha,21-diol-3,20-dione,Compound S,11-Deoxy-17-hydrocorticosterone,11-Deoxycortisone,11-Desoxy-17α-hydroxycorticosterone,11-Desoxy-17alpha-hydroxycorticosterone,17,21-Dihydroxypregn-4-en-3,20-dione,17Α,21-dihydroxy-4-pregnen-3,20-dione,17Α,21-dihydroxypregn-4-ene-3,20-dione,17Α,21-dihydroxyprogesterone,17Α-hydroxycortexone,4-Pregnen-17α,21-diol-3,20-dione,4-Pregnene-17α,21-diol-3,20-dione,17alpha,21-Dihydroxy-4-pregnen-3,20-dione,17alpha,21-Dihydroxypregn-4-ene-3,20-dione,17alpha,21-Dihydroxyprogesterone,4-Pregnen-17alpha,21-diol-3,20-dione",NA,NA
208,Testosterone,MAM02969,"HMDB0000234,HMDB0002833","c,e","hsd3b1,hsd3b2,hsd17b3",NA,NA,NA,NA,"cyp17a1,hsd17b3",NA
